:compileJava UP-TO-DATE
:compileGroovy UP-TO-DATE
:processResources UP-TO-DATE
:classes UP-TO-DATE
:run
Start: Tue Oct 20 22:10:52 MDT 2015
This is week number 7
Working with 22 remaining teams.  1,124,000,727,777,607,680,000 permutations.
0.0000000000% Iteration: 84,000,000. Elapsed: 7 minutes, 15.981 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 85,000,000. Elapsed: 7 minutes, 21.181 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 86,000,000. Elapsed: 7 minutes, 26.370 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 87,000,000. Elapsed: 7 minutes, 31.542 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 88,000,000. Elapsed: 7 minutes, 36.764 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 89,000,000. Elapsed: 7 minutes, 41.936 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 90,000,000. Elapsed: 7 minutes, 47.157 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 91,000,000. Elapsed: 7 minutes, 52.330 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 92,000,000. Elapsed: 7 minutes, 57.558 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 93,000,000. Elapsed: 8 minutes, 2.782 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 94,000,000. Elapsed: 8 minutes, 7.961 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 95,000,000. Elapsed: 8 minutes, 13.170 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 96,000,000. Elapsed: 8 minutes, 18.374 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 97,000,000. Elapsed: 8 minutes, 23.575 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 98,000,000. Elapsed: 8 minutes, 28.767 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 99,000,000. Elapsed: 8 minutes, 34.062 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 100,000,000. Elapsed: 8 minutes, 39.237 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 101,000,000. Elapsed: 8 minutes, 44.440 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 102,000,000. Elapsed: 8 minutes, 49.592 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 103,000,000. Elapsed: 8 minutes, 54.773 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 104,000,000. Elapsed: 8 minutes, 59.960 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 105,000,000. Elapsed: 9 minutes, 5.137 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 106,000,000. Elapsed: 9 minutes, 10.320 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 107,000,000. Elapsed: 9 minutes, 15.500 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 108,000,000. Elapsed: 9 minutes, 20.740 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 109,000,000. Elapsed: 9 minutes, 26.071 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 110,000,000. Elapsed: 9 minutes, 31.738 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 111,000,000. Elapsed: 9 minutes, 37.345 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 112,000,000. Elapsed: 9 minutes, 43.038 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 113,000,000. Elapsed: 9 minutes, 48.200 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 114,000,000. Elapsed: 9 minutes, 53.355 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 115,000,000. Elapsed: 9 minutes, 58.596 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 116,000,000. Elapsed: 10 minutes, 3.772 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 117,000,000. Elapsed: 10 minutes, 9.045 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 118,000,000. Elapsed: 10 minutes, 14.246 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 119,000,000. Elapsed: 10 minutes, 19.437 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 120,000,000. Elapsed: 10 minutes, 24.649 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 121,000,000. Elapsed: 10 minutes, 29.879 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 122,000,000. Elapsed: 10 minutes, 35.060 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 123,000,000. Elapsed: 10 minutes, 40.242 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 124,000,000. Elapsed: 10 minutes, 45.493 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 125,000,000. Elapsed: 10 minutes, 50.713 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 126,000,000. Elapsed: 10 minutes, 55.895 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 127,000,000. Elapsed: 11 minutes, 1.102 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 128,000,000. Elapsed: 11 minutes, 6.304 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 129,000,000. Elapsed: 11 minutes, 11.528 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 130,000,000. Elapsed: 11 minutes, 16.716 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 131,000,000. Elapsed: 11 minutes, 21.940 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 132,000,000. Elapsed: 11 minutes, 27.142 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 133,000,000. Elapsed: 11 minutes, 32.370 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 134,000,000. Elapsed: 11 minutes, 37.553 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 135,000,000. Elapsed: 11 minutes, 42.753 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 136,000,000. Elapsed: 11 minutes, 47.971 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 137,000,000. Elapsed: 11 minutes, 53.142 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 138,000,000. Elapsed: 11 minutes, 58.316 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 139,000,000. Elapsed: 12 minutes, 3.479 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 140,000,000. Elapsed: 12 minutes, 8.657 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 141,000,000. Elapsed: 12 minutes, 13.849 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 142,000,000. Elapsed: 12 minutes, 18.975 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 143,000,000. Elapsed: 12 minutes, 24.120 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 144,000,000. Elapsed: 12 minutes, 29.324 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 145,000,000. Elapsed: 12 minutes, 34.502 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 146,000,000. Elapsed: 12 minutes, 39.681 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 147,000,000. Elapsed: 12 minutes, 44.853 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 148,000,000. Elapsed: 12 minutes, 50.065 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 149,000,000. Elapsed: 12 minutes, 55.228 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 150,000,000. Elapsed: 13 minutes, 0.407 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 151,000,000. Elapsed: 13 minutes, 5.615 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 152,000,000. Elapsed: 13 minutes, 10.825 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 153,000,000. Elapsed: 13 minutes, 15.993 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 154,000,000. Elapsed: 13 minutes, 21.179 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 155,000,000. Elapsed: 13 minutes, 26.352 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 156,000,000. Elapsed: 13 minutes, 31.564 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 157,000,000. Elapsed: 13 minutes, 36.737 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 158,000,000. Elapsed: 13 minutes, 41.955 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 159,000,000. Elapsed: 13 minutes, 47.134 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 160,000,000. Elapsed: 13 minutes, 52.378 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 161,000,000. Elapsed: 13 minutes, 57.588 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 162,000,000. Elapsed: 14 minutes, 2.802 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 163,000,000. Elapsed: 14 minutes, 8.002 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 164,000,000. Elapsed: 14 minutes, 13.194 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 165,000,000. Elapsed: 14 minutes, 18.355 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 166,000,000. Elapsed: 14 minutes, 23.559 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 167,000,000. Elapsed: 14 minutes, 28.756 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 168,000,000. Elapsed: 14 minutes, 33.951 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 169,000,000. Elapsed: 14 minutes, 39.133 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 170,000,000. Elapsed: 14 minutes, 44.297 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
0.0000000000% Iteration: 171,000,000. Elapsed: 14 minutes, 49.515 seconds Best pick: nfl.Pick(iteration:75087585, teams:[ARI, ATL, BAL, BUF, CAR, CHI, CIN, CLE, DAL, GB, IND, TEN, PIT, WAS, MIA, NYJ, JAX, STL, OAK, PHI, HOU, SF], total:963.0)
